snapshot_at_utc	benchmark_commit	runner_sha256	target	target_kind	target_commit	omz_commit	zsh_version	git_version	fixture_files	settle_ms	state	iteration	first_ms	settled_ms	repaints	git_calls	unlocked_calls	semantic_pass	measurement_started_epoch_seconds	measurement_finished_epoch_seconds	cpu_psi_some_total_before	cpu_psi_some_total_after
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	17	37.288	37.288	0	7	7	1	1788313677.666317	1788313677.861509	180010099	180011296
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	18	37.713	37.713	0	7	7	1	1788313678.284905	1788313678.484223	180013218	180014864
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	19	36.605	36.605	0	7	7	1	1788313678.917088	1788313679.113114	180018578	180019593
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	20	36.856	36.856	0	7	7	1	1788313679.554096	1788313679.747088	180021917	180023244
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	1	39.041	39.041	0	7	7	1	1788313680.202668	1788313680.404147	180025644	180026946
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	2	45.271	45.271	0	7	7	1	1788313680.850601	1788313681.059617	180030384	180031510
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	3	39.106	39.106	0	7	7	1	1788313681.517179	1788313681.717651	180033658	180034941
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	4	39.725	39.725	0	7	7	1	1788313682.149204	1788313682.347619	180037344	180038403
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	5	39.804	39.804	0	7	7	1	1788313682.783971	1788313682.984767	180040896	180042827
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	6	39.131	39.131	0	7	7	1	1788313683.422412	1788313683.626497	180045848	180047402
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	7	44.060	44.060	0	7	7	1	1788313684.072110	1788313684.273730	180050569	180051603
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	8	37.017	37.017	0	7	7	1	1788313684.712274	1788313684.912952	180054555	180055850
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	9	43.076	43.076	0	7	7	1	1788313685.350499	1788313685.552442	180059958	180061193
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	10	40.732	40.732	0	7	7	1	1788313685.984511	1788313686.190693	180064049	180065283
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	11	38.781	38.781	0	7	7	1	1788313686.640599	1788313686.839334	180067566	180069061
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	12	38.954	38.954	0	7	7	1	1788313687.270480	1788313687.468598	180071619	180073919
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	13	41.770	41.770	0	7	7	1	1788313687.905265	1788313688.116025	180076369	180077797
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	14	38.872	38.872	0	7	7	1	1788313688.572234	1788313688.776597	180080351	180082006
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	15	44.780	44.780	0	7	7	1	1788313689.210462	1788313689.414267	180084393	180085503
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	16	38.472	38.472	0	7	7	1	1788313689.838274	1788313690.042453	180088467	180090132
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	17	41.479	41.479	0	7	7	1	1788313690.480103	1788313690.682884	180092876	180093918
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	18	39.778	39.778	0	7	7	1	1788313691.120965	1788313691.328526	180097408	180099497
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	19	38.712	38.712	0	7	7	1	1788313691.776098	1788313691.976856	180102257	180103987
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	apple	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	20	38.047	38.047	0	7	7	1	1788313692.424341	1788313692.620762	180107193	180109131
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	1	57.756	57.756	0	7	4	1	1788313694.602232	1788313694.821630	180123427	180125010
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	2	61.968	61.968	0	7	4	1	1788313695.365533	1788313695.587302	180129770	180131699
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	3	61.139	61.139	0	7	4	1	1788313696.128807	1788313696.354080	180134925	180136442
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	4	64.890	64.890	0	7	4	1	1788313696.906292	1788313697.142814	180139248	180142892
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	5	61.300	61.300	0	7	4	1	1788313697.672658	1788313697.902797	180145834	180147885
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	6	59.451	59.451	0	7	4	1	1788313698.434942	1788313698.656802	180151711	180153186
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	7	64.556	64.556	0	7	4	1	1788313699.203798	1788313699.440086	180157158	180158575
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	8	66.347	66.347	0	7	4	1	1788313699.985467	1788313700.222800	180162358	180164996
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	9	64.609	64.609	0	7	4	1	1788313700.775427	1788313701.001927	180168814	180171663
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	10	61.126	61.126	0	7	4	1	1788313701.535498	1788313701.769065	180175618	180190770
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	11	118.289	118.289	0	7	4	1	1788313702.552541	1788313702.831199	180234062	180239487
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	12	67.704	67.704	0	7	4	1	1788313703.469338	1788313703.712048	180244998	180247069
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	13	62.624	62.624	0	7	4	1	1788313704.248720	1788313704.500725	180250884	180287367
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	14	64.112	64.112	0	7	4	1	1788313705.436320	1788313705.662298	180390838	180392328
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	15	62.185	62.185	0	7	4	1	1788313706.196685	1788313706.425152	180396017	180397548
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	16	63.269	63.269	0	7	4	1	1788313706.963950	1788313707.189891	180401679	180404129
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	17	64.584	64.584	0	7	4	1	1788313707.727061	1788313707.949968	180407162	180409089
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	18	62.121	62.121	0	7	4	1	1788313708.489388	1788313708.719950	180413564	180415338
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	19	63.038	63.038	0	7	4	1	1788313709.258928	1788313709.488045	180420204	180421409
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	20	63.385	63.385	0	7	4	1	1788313710.037334	1788313710.262473	180425219	180427554
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	1	63.047	63.047	0	7	4	1	1788313710.832174	1788313711.065767	180431235	180433130
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	2	59.845	59.845	0	7	4	1	1788313711.630975	1788313711.855990	180437209	180440825
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	3	66.847	66.847	0	7	4	1	1788313712.408431	1788313712.635342	180445735	180447123
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	4	66.287	66.287	0	7	4	1	1788313713.200346	1788313713.425179	180451322	180452431
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	5	66.051	66.051	0	7	4	1	1788313713.966977	1788313714.205659	180456034	180457836
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	6	61.776	61.776	0	7	4	1	1788313714.739399	1788313714.963496	180462523	180463919
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	7	64.885	64.885	0	7	4	1	1788313715.507467	1788313715.735131	180468491	180470336
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	8	66.226	66.226	0	7	4	1	1788313716.289434	1788313716.513610	180475180	180476838
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	9	59.247	59.247	0	7	4	1	1788313717.044643	1788313717.274766	180479478	180481297
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	10	63.385	63.385	0	7	4	1	1788313717.821300	1788313718.041961	180486099	180488632
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	11	61.312	61.312	0	7	4	1	1788313718.572553	1788313718.798235	180491683	180493720
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	12	62.956	62.956	0	7	4	1	1788313719.362592	1788313719.592358	180496686	180498814
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	13	63.334	63.334	0	7	4	1	1788313720.139276	1788313720.369489	180502542	180504853
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	14	62.551	62.551	0	7	4	1	1788313720.908099	1788313721.131386	180509278	180510441
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	15	66.833	66.833	0	7	4	1	1788313721.679671	1788313721.921621	180514827	180516116
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	16	59.950	59.950	0	7	4	1	1788313722.469687	1788313722.695138	180521561	180523258
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	17	66.861	66.861	0	7	4	1	1788313723.255246	1788313723.487731	180527409	180528553
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	18	67.912	67.912	0	7	4	1	1788313724.046511	1788313724.285745	180532121	180533121
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	19	65.456	65.456	0	7	4	1	1788313724.828225	1788313725.062084	180540225	180541522
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	20	62.771	62.771	0	7	4	1	1788313725.609828	1788313725.837712	180544162	180545456
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	1	67.835	67.835	0	7	4	1	1788313726.407750	1788313726.648598	180549364	180551155
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	mortalscumbag	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	2	64.900	64.900	0	7	4	1	1788313727.215121	1788313727.442827	180555461	180558197
